tubeID,BIR_Nt,PAL_Nt,PAN_Nt,PSA_Nt,SIM_Nt,SUL_Nt,Type,BIR_0,PAL_0,PAN_0,PSA_0,SIM_0,SUL_0,FocalSpecies,OtherSp,Parasitism,ObsCount_Pairs,i,j,FocalSpeciesStartDens,OtherSpeciesStartDens
756,0,0,0,9.5,0,0,Sp2,0,3,0,3,0,0,PSA,PAL,Safe,9.5,4,2,3,3
766,0,22,0,0,0,0,Sp1,0,3,0,6,0,0,PAL,PSA,Safe,22,2,4,3,6
766,0,0,0,3.5,0,0,Sp2,0,3,0,6,0,0,PSA,PAL,Safe,3.5,4,2,6,3
767,0,11,0,0,0,0,Sp1,0,3,0,6,0,0,PAL,PSA,Safe,11,2,4,3,6
767,0,0,0,15,0,0,Sp2,0,3,0,6,0,0,PSA,PAL,Safe,15,4,2,6,3
768,0,11,0,0,0,0,Sp1,0,3,0,6,0,0,PAL,PSA,Safe,11,2,4,3,6
768,0,0,0,10.5,0,0,Sp2,0,3,0,6,0,0,PSA,PAL,Safe,10.5,4,2,6,3
778,0,13.5,0,0,0,0,Sp1,0,3,0,9,0,0,PAL,PSA,Safe,13.5,2,4,3,9
778,0,0,0,12.5,0,0,Sp2,0,3,0,9,0,0,PSA,PAL,Safe,12.5,4,2,9,3
779,0,26,0,0,0,0,Sp1,0,3,0,9,0,0,PAL,PSA,Safe,26,2,4,3,9
779,0,0,0,4,0,0,Sp2,0,3,0,9,0,0,PSA,PAL,Safe,4,4,2,9,3
780,0,16.5,0,0,0,0,Sp1,0,3,0,9,0,0,PAL,PSA,Safe,16.5,2,4,3,9
780,0,0,0,13.5,0,0,Sp2,0,3,0,9,0,0,PSA,PAL,Safe,13.5,4,2,9,3
790,0,9.5,0,0,0,0,Sp1,0,3,0,12,0,0,PAL,PSA,Safe,9.5,2,4,3,12
790,0,0,0,14.5,0,0,Sp2,0,3,0,12,0,0,PSA,PAL,Safe,14.5,4,2,12,3
791,0,29,0,0,0,0,Sp1,0,3,0,12,0,0,PAL,PSA,Safe,29,2,4,3,12
791,0,0,0,36,0,0,Sp2,0,3,0,12,0,0,PSA,PAL,Safe,36,4,2,12,3
792,0,9,0,0,0,0,Sp1,0,3,0,12,0,0,PAL,PSA,Safe,9,2,4,3,12
792,0,0,0,13,0,0,Sp2,0,3,0,12,0,0,PSA,PAL,Safe,13,4,2,12,3
802,0,19,0,0,0,0,Sp1,0,6,0,3,0,0,PAL,PSA,Safe,19,2,4,6,3
802,0,0,0,8,0,0,Sp2,0,6,0,3,0,0,PSA,PAL,Safe,8,4,2,3,6
803,0,22.5,0,0,0,0,Sp1,0,6,0,3,0,0,PAL,PSA,Safe,22.5,2,4,6,3
803,0,0,0,11,0,0,Sp2,0,6,0,3,0,0,PSA,PAL,Safe,11,4,2,3,6
804,0,37,0,0,0,0,Sp1,0,6,0,3,0,0,PAL,PSA,Safe,37,2,4,6,3
804,0,0,0,4,0,0,Sp2,0,6,0,3,0,0,PSA,PAL,Safe,4,4,2,3,6
814,0,38.5,0,0,0,0,Sp1,0,9,0,3,0,0,PAL,PSA,Safe,38.5,2,4,9,3
814,0,0,0,3,0,0,Sp2,0,9,0,3,0,0,PSA,PAL,Safe,3,4,2,3,9
815,0,57.5,0,0,0,0,Sp1,0,9,0,3,0,0,PAL,PSA,Safe,57.5,2,4,9,3
815,0,0,0,3.5,0,0,Sp2,0,9,0,3,0,0,PSA,PAL,Safe,3.5,4,2,3,9
816,0,33.5,0,0,0,0,Sp1,0,9,0,3,0,0,PAL,PSA,Safe,33.5,2,4,9,3
816,0,0,0,3,0,0,Sp2,0,9,0,3,0,0,PSA,PAL,Safe,3,4,2,3,9
826,0,24.5,0,0,0,0,Sp1,0,12,0,3,0,0,PAL,PSA,Safe,24.5,2,4,12,3
826,0,0,0,6.5,0,0,Sp2,0,12,0,3,0,0,PSA,PAL,Safe,6.5,4,2,3,12
827,0,32,0,0,0,0,Sp1,0,12,0,3,0,0,PAL,PSA,Safe,32,2,4,12,3
827,0,0,0,7.5,0,0,Sp2,0,12,0,3,0,0,PSA,PAL,Safe,7.5,4,2,3,12
828,0,50,0,0,0,0,Sp1,0,12,0,3,0,0,PAL,PSA,Safe,50,2,4,12,3
828,0,0,0,1,0,0,Sp2,0,12,0,3,0,0,PSA,PAL,Safe,1,4,2,3,12
838,0,17.5,0,0,0,0,Sp1,0,3,0,0,3,0,PAL,SIM,Safe,17.5,2,5,3,3
838,0,0,0,0,20.5,0,Sp2,0,3,0,0,3,0,SIM,PAL,Safe,20.5,5,2,3,3
839,0,9.5,0,0,0,0,Sp1,0,3,0,0,3,0,PAL,SIM,Safe,9.5,2,5,3,3
839,0,0,0,0,16.5,0,Sp2,0,3,0,0,3,0,SIM,PAL,Safe,16.5,5,2,3,3
840,0,6,0,0,0,0,Sp1,0,3,0,0,3,0,PAL,SIM,Safe,6,2,5,3,3
840,0,0,0,0,23.5,0,Sp2,0,3,0,0,3,0,SIM,PAL,Safe,23.5,5,2,3,3
850,0,0,0,0,0,0,Sp1,0,3,0,0,6,0,PAL,SIM,Safe,0,2,5,3,6
850,0,0,0,0,0,0,Sp2,0,3,0,0,6,0,SIM,PAL,Safe,0,5,2,6,3
851,0,24,0,0,0,0,Sp1,0,3,0,0,6,0,PAL,SIM,Safe,24,2,5,3,6
851,0,0,0,0,14.5,0,Sp2,0,3,0,0,6,0,SIM,PAL,Safe,14.5,5,2,6,3
852,0,26,0,0,0,0,Sp1,0,3,0,0,6,0,PAL,SIM,Safe,26,2,5,3,6
852,0,0,0,0,31.5,0,Sp2,0,3,0,0,6,0,SIM,PAL,Safe,31.5,5,2,6,3
862,0,17.5,0,0,0,0,Sp1,0,3,0,0,9,0,PAL,SIM,Safe,17.5,2,5,3,9
862,0,0,0,0,23.5,0,Sp2,0,3,0,0,9,0,SIM,PAL,Safe,23.5,5,2,9,3
863,0,12.5,0,0,0,0,Sp1,0,3,0,0,9,0,PAL,SIM,Safe,12.5,2,5,3,9
863,0,0,0,0,46,0,Sp2,0,3,0,0,9,0,SIM,PAL,Safe,46,5,2,9,3
864,0,0,0,0,0,0,Sp1,0,3,0,0,9,0,PAL,SIM,Safe,0,2,5,3,9
864,0,0,0,0,36,0,Sp2,0,3,0,0,9,0,SIM,PAL,Safe,36,5,2,9,3
874,0,5,0,0,0,0,Sp1,0,3,0,0,12,0,PAL,SIM,Safe,5,2,5,3,12
874,0,0,0,0,34,0,Sp2,0,3,0,0,12,0,SIM,PAL,Safe,34,5,2,12,3
875,0,4.5,0,0,0,0,Sp1,0,3,0,0,12,0,PAL,SIM,Safe,4.5,2,5,3,12
875,0,0,0,0,57.5,0,Sp2,0,3,0,0,12,0,SIM,PAL,Safe,57.5,5,2,12,3
876,0,9,0,0,0,0,Sp1,0,3,0,0,12,0,PAL,SIM,Safe,9,2,5,3,12
876,0,0,0,0,69,0,Sp2,0,3,0,0,12,0,SIM,PAL,Safe,69,5,2,12,3
886,0,24,0,0,0,0,Sp1,0,6,0,0,3,0,PAL,SIM,Safe,24,2,5,6,3
886,0,0,0,0,21,0,Sp2,0,6,0,0,3,0,SIM,PAL,Safe,21,5,2,3,6
887,0,23.5,0,0,0,0,Sp1,0,6,0,0,3,0,PAL,SIM,Safe,23.5,2,5,6,3
887,0,0,0,0,12,0,Sp2,0,6,0,0,3,0,SIM,PAL,Safe,12,5,2,3,6
888,0,16.5,0,0,0,0,Sp1,0,6,0,0,3,0,PAL,SIM,Safe,16.5,2,5,6,3
888,0,0,0,0,25,0,Sp2,0,6,0,0,3,0,SIM,PAL,Safe,25,5,2,3,6
898,0,13.5,0,0,0,0,Sp1,0,9,0,0,3,0,PAL,SIM,Safe,13.5,2,5,9,3
898,0,0,0,0,16.5,0,Sp2,0,9,0,0,3,0,SIM,PAL,Safe,16.5,5,2,3,9
899,0,24.5,0,0,0,0,Sp1,0,9,0,0,3,0,PAL,SIM,Safe,24.5,2,5,9,3
899,0,0,0,0,10.5,0,Sp2,0,9,0,0,3,0,SIM,PAL,Safe,10.5,5,2,3,9
900,0,45,0,0,0,0,Sp1,0,9,0,0,3,0,PAL,SIM,Safe,45,2,5,9,3
900,0,0,0,0,30.5,0,Sp2,0,9,0,0,3,0,SIM,PAL,Safe,30.5,5,2,3,9
910,0,22.5,0,0,0,0,Sp1,0,12,0,0,3,0,PAL,SIM,Safe,22.5,2,5,12,3
910,0,0,0,0,21.5,0,Sp2,0,12,0,0,3,0,SIM,PAL,Safe,21.5,5,2,3,12
911,0,31.5,0,0,0,0,Sp1,0,12,0,0,3,0,PAL,SIM,Safe,31.5,2,5,12,3
911,0,0,0,0,23.5,0,Sp2,0,12,0,0,3,0,SIM,PAL,Safe,23.5,5,2,3,12
912,0,10,0,0,0,0,Sp1,0,12,0,0,3,0,PAL,SIM,Safe,10,2,5,12,3
912,0,0,0,0,9,0,Sp2,0,12,0,0,3,0,SIM,PAL,Safe,9,5,2,3,12
921,0,7,0,0,0,0,Sp1,0,3,0,0,0,3,PAL,SUL,Safe,7,2,6,3,3
921,0,0,0,0,0,17,Sp2,0,3,0,0,0,3,SUL,PAL,Safe,17,6,2,3,3
922,0,29,0,0,0,0,Sp1,0,3,0,0,0,3,PAL,SUL,Safe,29,2,6,3,3
922,0,0,0,0,0,6,Sp2,0,3,0,0,0,3,SUL,PAL,Safe,6,6,2,3,3
923,0,5,0,0,0,0,Sp1,0,3,0,0,0,3,PAL,SUL,Safe,5,2,6,3,3
923,0,0,0,0,0,31,Sp2,0,3,0,0,0,3,SUL,PAL,Safe,31,6,2,3,3
933,0,22,0,0,0,0,Sp1,0,3,0,0,0,6,PAL,SUL,Safe,22,2,6,3,6
933,0,0,0,0,0,12,Sp2,0,3,0,0,0,6,SUL,PAL,Safe,12,6,2,6,3
934,0,15,0,0,0,0,Sp1,0,3,0,0,0,6,PAL,SUL,Safe,15,2,6,3,6
934,0,0,0,0,0,18,Sp2,0,3,0,0,0,6,SUL,PAL,Safe,18,6,2,6,3
935,0,11,0,0,0,0,Sp1,0,3,0,0,0,6,PAL,SUL,Safe,11,2,6,3,6
935,0,0,0,0,0,27,Sp2,0,3,0,0,0,6,SUL,PAL,Safe,27,6,2,6,3
945,0,28,0,0,0,0,Sp1,0,3,0,0,0,9,PAL,SUL,Safe,28,2,6,3,9
945,0,0,0,0,0,9,Sp2,0,3,0,0,0,9,SUL,PAL,Safe,9,6,2,9,3
946,0,19,0,0,0,0,Sp1,0,3,0,0,0,9,PAL,SUL,Safe,19,2,6,3,9
946,0,0,0,0,0,18,Sp2,0,3,0,0,0,9,SUL,PAL,Safe,18,6,2,9,3
947,0,0,0,0,0,0,Sp1,0,3,0,0,0,9,PAL,SUL,Safe,0,2,6,3,9
947,0,0,0,0,0,44,Sp2,0,3,0,0,0,9,SUL,PAL,Safe,44,6,2,9,3
957,0,13,0,0,0,0,Sp1,0,3,0,0,0,12,PAL,SUL,Safe,13,2,6,3,12
957,0,0,0,0,0,26,Sp2,0,3,0,0,0,12,SUL,PAL,Safe,26,6,2,12,3
958,0,10,0,0,0,0,Sp1,0,3,0,0,0,12,PAL,SUL,Safe,10,2,6,3,12
958,0,0,0,0,0,31,Sp2,0,3,0,0,0,12,SUL,PAL,Safe,31,6,2,12,3
959,0,0,0,0,0,0,Sp1,0,3,0,0,0,12,PAL,SUL,Safe,0,2,6,3,12
959,0,0,0,0,0,37,Sp2,0,3,0,0,0,12,SUL,PAL,Safe,37,6,2,12,3
969,0,18,0,0,0,0,Sp1,0,6,0,0,0,3,PAL,SUL,Safe,18,2,6,6,3
969,0,0,0,0,0,13,Sp2,0,6,0,0,0,3,SUL,PAL,Safe,13,6,2,3,6
970,0,22,0,0,0,0,Sp1,0,6,0,0,0,3,PAL,SUL,Safe,22,2,6,6,3
970,0,0,0,0,0,5,Sp2,0,6,0,0,0,3,SUL,PAL,Safe,5,6,2,3,6
971,0,22,0,0,0,0,Sp1,0,6,0,0,0,3,PAL,SUL,Safe,22,2,6,6,3
971,0,0,0,0,0,16,Sp2,0,6,0,0,0,3,SUL,PAL,Safe,16,6,2,3,6
981,0,18,0,0,0,0,Sp1,0,9,0,0,0,3,PAL,SUL,Safe,18,2,6,9,3
981,0,0,0,0,0,6,Sp2,0,9,0,0,0,3,SUL,PAL,Safe,6,6,2,3,9
982,0,19,0,0,0,0,Sp1,0,9,0,0,0,3,PAL,SUL,Safe,19,2,6,9,3
982,0,0,0,0,0,13,Sp2,0,9,0,0,0,3,SUL,PAL,Safe,13,6,2,3,9
983,0,29,0,0,0,0,Sp1,0,9,0,0,0,3,PAL,SUL,Safe,29,2,6,9,3
983,0,0,0,0,0,7,Sp2,0,9,0,0,0,3,SUL,PAL,Safe,7,6,2,3,9
993,0,20,0,0,0,0,Sp1,0,12,0,0,0,3,PAL,SUL,Safe,20,2,6,12,3
993,0,0,0,0,0,14,Sp2,0,12,0,0,0,3,SUL,PAL,Safe,14,6,2,3,12
994,0,27,0,0,0,0,Sp1,0,12,0,0,0,3,PAL,SUL,Safe,27,2,6,12,3
994,0,0,0,0,0,3,Sp2,0,12,0,0,0,3,SUL,PAL,Safe,3,6,2,3,12
995,0,40,0,0,0,0,Sp1,0,12,0,0,0,3,PAL,SUL,Safe,40,2,6,12,3
995,0,0,0,0,0,9,Sp2,0,12,0,0,0,3,SUL,PAL,Safe,9,6,2,3,12
1246,0,0,0,0,0,0,Sp1,0,0,3,3,0,0,PSA,PAN,Safe,0,4,3,3,3
1246,0,0,9,0,0,0,Sp2,0,0,3,3,0,0,PAN,PSA,Safe,9,3,4,3,3
1247,0,0,0,18,0,0,Sp1,0,0,3,3,0,0,PSA,PAN,Safe,18,4,3,3,3
1247,0,0,14,0,0,0,Sp2,0,0,3,3,0,0,PAN,PSA,Safe,14,3,4,3,3
1258,0,0,0,2,0,0,Sp1,0,0,6,3,0,0,PSA,PAN,Safe,2,4,3,3,6
1258,0,0,33,0,0,0,Sp2,0,0,6,3,0,0,PAN,PSA,Safe,33,3,4,6,3
1259,0,0,0,18,0,0,Sp1,0,0,6,3,0,0,PSA,PAN,Safe,18,4,3,3,6
1259,0,0,12,0,0,0,Sp2,0,0,6,3,0,0,PAN,PSA,Safe,12,3,4,6,3
1270,0,0,0,12,0,0,Sp1,0,0,9,3,0,0,PSA,PAN,Safe,12,4,3,3,9
1270,0,0,22,0,0,0,Sp2,0,0,9,3,0,0,PAN,PSA,Safe,22,3,4,9,3
1271,0,0,0,10,0,0,Sp1,0,0,9,3,0,0,PSA,PAN,Safe,10,4,3,3,9
1271,0,0,34,0,0,0,Sp2,0,0,9,3,0,0,PAN,PSA,Safe,34,3,4,9,3
1282,0,0,0,4,0,0,Sp1,0,0,12,3,0,0,PSA,PAN,Safe,4,4,3,3,12
1282,0,0,52,0,0,0,Sp2,0,0,12,3,0,0,PAN,PSA,Safe,52,3,4,12,3
1283,0,0,0,19,0,0,Sp1,0,0,12,3,0,0,PSA,PAN,Safe,19,4,3,3,12
1283,0,0,49,0,0,0,Sp2,0,0,12,3,0,0,PAN,PSA,Safe,49,3,4,12,3
1294,0,0,0,10,0,0,Sp1,0,0,3,6,0,0,PSA,PAN,Safe,10,4,3,6,3
1294,0,0,10,0,0,0,Sp2,0,0,3,6,0,0,PAN,PSA,Safe,10,3,4,3,6
1295,0,0,0,16,0,0,Sp1,0,0,3,6,0,0,PSA,PAN,Safe,16,4,3,6,3
1295,0,0,7,0,0,0,Sp2,0,0,3,6,0,0,PAN,PSA,Safe,7,3,4,3,6
1306,0,0,0,23,0,0,Sp1,0,0,3,9,0,0,PSA,PAN,Safe,23,4,3,9,3
1306,0,0,4,0,0,0,Sp2,0,0,3,9,0,0,PAN,PSA,Safe,4,3,4,3,9
1307,0,0,0,18,0,0,Sp1,0,0,3,9,0,0,PSA,PAN,Safe,18,4,3,9,3
1307,0,0,15,0,0,0,Sp2,0,0,3,9,0,0,PAN,PSA,Safe,15,3,4,3,9
1318,0,0,0,15,0,0,Sp1,0,0,3,12,0,0,PSA,PAN,Safe,15,4,3,12,3
1318,0,0,7,0,0,0,Sp2,0,0,3,12,0,0,PAN,PSA,Safe,7,3,4,3,12
1319,0,0,0,41,0,0,Sp1,0,0,3,12,0,0,PSA,PAN,Safe,41,4,3,12,3
1319,0,0,5,0,0,0,Sp2,0,0,3,12,0,0,PAN,PSA,Safe,5,3,4,3,12
1450,0,0,0,0,14.5,0,Sp1,0,0,3,0,3,0,SIM,PAN,Safe,14.5,5,3,3,3
1450,0,0,20.5,0,0,0,Sp2,0,0,3,0,3,0,PAN,SIM,Safe,20.5,3,5,3,3
1451,0,0,0,0,20.5,0,Sp1,0,0,3,0,3,0,SIM,PAN,Safe,20.5,5,3,3,3
1451,0,0,13.5,0,0,0,Sp2,0,0,3,0,3,0,PAN,SIM,Safe,13.5,3,5,3,3
1462,0,0,0,0,15.5,0,Sp1,0,0,6,0,3,0,SIM,PAN,Safe,15.5,5,3,3,6
1462,0,0,21.5,0,0,0,Sp2,0,0,6,0,3,0,PAN,SIM,Safe,21.5,3,5,6,3
1463,0,0,0,0,19.5,0,Sp1,0,0,6,0,3,0,SIM,PAN,Safe,19.5,5,3,3,6
1463,0,0,18.5,0,0,0,Sp2,0,0,6,0,3,0,PAN,SIM,Safe,18.5,3,5,6,3
1474,0,0,0,0,11.5,0,Sp1,0,0,9,0,3,0,SIM,PAN,Safe,11.5,5,3,3,9
1474,0,0,40,0,0,0,Sp2,0,0,9,0,3,0,PAN,SIM,Safe,40,3,5,9,3
1475,0,0,0,0,18.5,0,Sp1,0,0,9,0,3,0,SIM,PAN,Safe,18.5,5,3,3,9
1475,0,0,30.5,0,0,0,Sp2,0,0,9,0,3,0,PAN,SIM,Safe,30.5,3,5,9,3
1486,0,0,0,0,22.5,0,Sp1,0,0,12,0,3,0,SIM,PAN,Safe,22.5,5,3,3,12
1486,0,0,37.5,0,0,0,Sp2,0,0,12,0,3,0,PAN,SIM,Safe,37.5,3,5,12,3
1487,0,0,0,0,18,0,Sp1,0,0,12,0,3,0,SIM,PAN,Safe,18,5,3,3,12
1487,0,0,20.5,0,0,0,Sp2,0,0,12,0,3,0,PAN,SIM,Safe,20.5,3,5,12,3
1498,0,0,0,0,18.5,0,Sp1,0,0,3,0,6,0,SIM,PAN,Safe,18.5,5,3,6,3
1498,0,0,14.5,0,0,0,Sp2,0,0,3,0,6,0,PAN,SIM,Safe,14.5,3,5,3,6
1499,0,0,0,0,44,0,Sp1,0,0,3,0,6,0,SIM,PAN,Safe,44,5,3,6,3
1499,0,0,3.5,0,0,0,Sp2,0,0,3,0,6,0,PAN,SIM,Safe,3.5,3,5,3,6
1510,0,0,0,0,32.5,0,Sp1,0,0,3,0,9,0,SIM,PAN,Safe,32.5,5,3,9,3
1510,0,0,14.5,0,0,0,Sp2,0,0,3,0,9,0,PAN,SIM,Safe,14.5,3,5,3,9
1511,0,0,0,0,61.5,0,Sp1,0,0,3,0,9,0,SIM,PAN,Safe,61.5,5,3,9,3
1511,0,0,15.5,0,0,0,Sp2,0,0,3,0,9,0,PAN,SIM,Safe,15.5,3,5,3,9
1522,0,0,0,0,33,0,Sp1,0,0,3,0,12,0,SIM,PAN,Safe,33,5,3,12,3
1522,0,0,6.5,0,0,0,Sp2,0,0,3,0,12,0,PAN,SIM,Safe,6.5,3,5,3,12
1523,0,0,0,0,61,0,Sp1,0,0,3,0,12,0,SIM,PAN,Safe,61,5,3,12,3
1523,0,0,22.5,0,0,0,Sp2,0,0,3,0,12,0,PAN,SIM,Safe,22.5,3,5,3,12
1533,0,0,0,0,13.5,0,Sp1,0,0,0,3,3,0,SIM,PSA,Safe,13.5,5,4,3,3
1533,0,0,0,0.5,0,0,Sp2,0,0,0,3,3,0,PSA,SIM,Safe,0.5,4,5,3,3
1534,0,0,0,0,17.5,0,Sp1,0,0,0,3,3,0,SIM,PSA,Safe,17.5,5,4,3,3
1534,0,0,0,6,0,0,Sp2,0,0,0,3,3,0,PSA,SIM,Safe,6,4,5,3,3
1535,0,0,0,0,23,0,Sp1,0,0,0,3,3,0,SIM,PSA,Safe,23,5,4,3,3
1535,0,0,0,15.5,0,0,Sp2,0,0,0,3,3,0,PSA,SIM,Safe,15.5,4,5,3,3
1545,0,0,0,0,14,0,Sp1,0,0,0,6,3,0,SIM,PSA,Safe,14,5,4,3,6
1545,0,0,0,9,0,0,Sp2,0,0,0,6,3,0,PSA,SIM,Safe,9,4,5,6,3
1546,0,0,0,0,18,0,Sp1,0,0,0,6,3,0,SIM,PSA,Safe,18,5,4,3,6
1546,0,0,0,11.5,0,0,Sp2,0,0,0,6,3,0,PSA,SIM,Safe,11.5,4,5,6,3
1547,0,0,0,0,19,0,Sp1,0,0,0,6,3,0,SIM,PSA,Safe,19,5,4,3,6
1547,0,0,0,22.5,0,0,Sp2,0,0,0,6,3,0,PSA,SIM,Safe,22.5,4,5,6,3
1557,0,0,0,0,11,0,Sp1,0,0,0,9,3,0,SIM,PSA,Safe,11,5,4,3,9
1557,0,0,0,4.5,0,0,Sp2,0,0,0,9,3,0,PSA,SIM,Safe,4.5,4,5,9,3
1558,0,0,0,0,12,0,Sp1,0,0,0,9,3,0,SIM,PSA,Safe,12,5,4,3,9
1558,0,0,0,19.5,0,0,Sp2,0,0,0,9,3,0,PSA,SIM,Safe,19.5,4,5,9,3
1559,0,0,0,0,14.5,0,Sp1,0,0,0,9,3,0,SIM,PSA,Safe,14.5,5,4,3,9
1559,0,0,0,21,0,0,Sp2,0,0,0,9,3,0,PSA,SIM,Safe,21,4,5,9,3
1569,0,0,0,0,12.5,0,Sp1,0,0,0,12,3,0,SIM,PSA,Safe,12.5,5,4,3,12
1569,0,0,0,14.5,0,0,Sp2,0,0,0,12,3,0,PSA,SIM,Safe,14.5,4,5,12,3
1570,0,0,0,0,17,0,Sp1,0,0,0,12,3,0,SIM,PSA,Safe,17,5,4,3,12
1570,0,0,0,14.5,0,0,Sp2,0,0,0,12,3,0,PSA,SIM,Safe,14.5,4,5,12,3
1571,0,0,0,0,12.5,0,Sp1,0,0,0,12,3,0,SIM,PSA,Safe,12.5,5,4,3,12
1571,0,0,0,45,0,0,Sp2,0,0,0,12,3,0,PSA,SIM,Safe,45,4,5,12,3
1581,0,0,0,0,27.5,0,Sp1,0,0,0,3,6,0,SIM,PSA,Safe,27.5,5,4,6,3
1581,0,0,0,6,0,0,Sp2,0,0,0,3,6,0,PSA,SIM,Safe,6,4,5,3,6
1582,0,0,0,0,19,0,Sp1,0,0,0,3,6,0,SIM,PSA,Safe,19,5,4,6,3
1582,0,0,0,21,0,0,Sp2,0,0,0,3,6,0,PSA,SIM,Safe,21,4,5,3,6
1583,0,0,0,0,20,0,Sp1,0,0,0,3,6,0,SIM,PSA,Safe,20,5,4,6,3
1583,0,0,0,4.5,0,0,Sp2,0,0,0,3,6,0,PSA,SIM,Safe,4.5,4,5,3,6
1593,0,0,0,0,30,0,Sp1,0,0,0,3,9,0,SIM,PSA,Safe,30,5,4,9,3
1593,0,0,0,1,0,0,Sp2,0,0,0,3,9,0,PSA,SIM,Safe,1,4,5,3,9
1594,0,0,0,0,38.5,0,Sp1,0,0,0,3,9,0,SIM,PSA,Safe,38.5,5,4,9,3
1594,0,0,0,5,0,0,Sp2,0,0,0,3,9,0,PSA,SIM,Safe,5,4,5,3,9
1595,0,0,0,0,49,0,Sp1,0,0,0,3,9,0,SIM,PSA,Safe,49,5,4,9,3
1595,0,0,0,13,0,0,Sp2,0,0,0,3,9,0,PSA,SIM,Safe,13,4,5,3,9
1605,0,0,0,0,43.5,0,Sp1,0,0,0,3,12,0,SIM,PSA,Safe,43.5,5,4,12,3
1605,0,0,0,4.5,0,0,Sp2,0,0,0,3,12,0,PSA,SIM,Safe,4.5,4,5,3,12
1606,0,0,0,0,37,0,Sp1,0,0,0,3,12,0,SIM,PSA,Safe,37,5,4,12,3
1606,0,0,0,1.5,0,0,Sp2,0,0,0,3,12,0,PSA,SIM,Safe,1.5,4,5,3,12
1607,0,0,0,0,50,0,Sp1,0,0,0,3,12,0,SIM,PSA,Safe,50,5,4,12,3
1607,0,0,0,1,0,0,Sp2,0,0,0,3,12,0,PSA,SIM,Safe,1,4,5,3,12
1617,0,0,0,0,17,0,Sp1,0,0,0,0,3,3,SIM,SUL,Safe,17,5,6,3,3
1617,0,0,0,0,0,20,Sp2,0,0,0,0,3,3,SUL,SIM,Safe,20,6,5,3,3
1618,0,0,0,0,20,0,Sp1,0,0,0,0,3,3,SIM,SUL,Safe,20,5,6,3,3
1618,0,0,0,0,0,7.5,Sp2,0,0,0,0,3,3,SUL,SIM,Safe,7.5,6,5,3,3
1619,0,0,0,0,16,0,Sp1,0,0,0,0,3,3,SIM,SUL,Safe,16,5,6,3,3
1619,0,0,0,0,0,2.5,Sp2,0,0,0,0,3,3,SUL,SIM,Safe,2.5,6,5,3,3
1629,0,0,0,0,14,0,Sp1,0,0,0,0,3,6,SIM,SUL,Safe,14,5,6,3,6
1629,0,0,0,0,0,28,Sp2,0,0,0,0,3,6,SUL,SIM,Safe,28,6,5,6,3
1630,0,0,0,0,16.5,0,Sp1,0,0,0,0,3,6,SIM,SUL,Safe,16.5,5,6,3,6
1630,0,0,0,0,0,17,Sp2,0,0,0,0,3,6,SUL,SIM,Safe,17,6,5,6,3
1631,0,0,0,0,22,0,Sp1,0,0,0,0,3,6,SIM,SUL,Safe,22,5,6,3,6
1631,0,0,0,0,0,24.5,Sp2,0,0,0,0,3,6,SUL,SIM,Safe,24.5,6,5,6,3
1641,0,0,0,0,7,0,Sp1,0,0,0,0,3,9,SIM,SUL,Safe,7,5,6,3,9
1641,0,0,0,0,0,36.5,Sp2,0,0,0,0,3,9,SUL,SIM,Safe,36.5,6,5,9,3
1642,0,0,0,0,13,0,Sp1,0,0,0,0,3,9,SIM,SUL,Safe,13,5,6,3,9
1642,0,0,0,0,0,37,Sp2,0,0,0,0,3,9,SUL,SIM,Safe,37,6,5,9,3
1643,0,0,0,0,12.5,0,Sp1,0,0,0,0,3,9,SIM,SUL,Safe,12.5,5,6,3,9
1643,0,0,0,0,0,22,Sp2,0,0,0,0,3,9,SUL,SIM,Safe,22,6,5,9,3
1653,0,0,0,0,8,0,Sp1,0,0,0,0,3,12,SIM,SUL,Safe,8,5,6,3,12
1653,0,0,0,0,0,29,Sp2,0,0,0,0,3,12,SUL,SIM,Safe,29,6,5,12,3
1654,0,0,0,0,14.5,0,Sp1,0,0,0,0,3,12,SIM,SUL,Safe,14.5,5,6,3,12
1654,0,0,0,0,0,25.5,Sp2,0,0,0,0,3,12,SUL,SIM,Safe,25.5,6,5,12,3
1655,0,0,0,0,11,0,Sp1,0,0,0,0,3,12,SIM,SUL,Safe,11,5,6,3,12
1655,0,0,0,0,0,43,Sp2,0,0,0,0,3,12,SUL,SIM,Safe,43,6,5,12,3
1665,0,0,0,0,33.5,0,Sp1,0,0,0,0,6,3,SIM,SUL,Safe,33.5,5,6,6,3
1665,0,0,0,0,0,27.5,Sp2,0,0,0,0,6,3,SUL,SIM,Safe,27.5,6,5,3,6
1666,0,0,0,0,34.5,0,Sp1,0,0,0,0,6,3,SIM,SUL,Safe,34.5,5,6,6,3
1666,0,0,0,0,0,2,Sp2,0,0,0,0,6,3,SUL,SIM,Safe,2,6,5,3,6
1667,0,0,0,0,21.5,0,Sp1,0,0,0,0,6,3,SIM,SUL,Safe,21.5,5,6,6,3
1667,0,0,0,0,0,21.5,Sp2,0,0,0,0,6,3,SUL,SIM,Safe,21.5,6,5,3,6
1677,0,0,0,0,32.5,0,Sp1,0,0,0,0,9,3,SIM,SUL,Safe,32.5,5,6,9,3
1677,0,0,0,0,0,30.5,Sp2,0,0,0,0,9,3,SUL,SIM,Safe,30.5,6,5,3,9
